32,0.17000000000000001,0,-0,0,-0,0,320,0,320
33,0.18099999999999999,-0.043625000000000004,-0.671875,0.237625,0.078125,166.5,33.5,175.5,57.5
34,0.26400000000000001,-0.025250000000000002,-0.671875,0.28725000000000001,-0.265625,285.5,84.5,295.5,97.5
35,0.64500000000000002,-0.054500000000000014,-0.671875,0.69550000000000001,0.078125,176.5,33.5,200.5,57.5
36,0.39900000000000002,-0.034749999999999989,-0.765625,0.434,0.171875,9.5,0.5,24.5,30.5
37,0.45800000000000002,-0.05974999999999997,-0.703125,0.50275000000000003,0.078125,221.5,0.5,239.5,25.5
38,0.37,-0.065999999999999989,-0.703125,0.434,0.109375,151.5,0.5,167.5,26.5
39,0.13700000000000001,-0.025750000000000002,-0.671875,0.16175,-0.265625,0.5,108.5,6.5,121.5
40,0.23100000000000001,-0.035375000000000004,-0.671875,0.30837500000000001,0.171875,114.5,0.5,125.5,27.5
41,0.23100000000000001,-0.074374999999999997,-0.671875,0.26937500000000003,0.171875,126.5,0.5,137.5,27.5
42,0.32300000000000001,-0.05425,-0.671875,0.38325000000000004,-0.234375,270.5,84.5,284.5,98.5
43,0.70000000000000007,0.038500068664550788,-0.578125,0.6635000686645508,0.078125,46.5,84.5,66.5,105.5
44,0.18099999999999999,-0.040531249999999998,-0.171875,0.20946875000000001,0.171875,7.5,108.5,15.5,119.5
45,0.26100000000000001,-0.030374999999999985,-0.328125,0.31337500000000001,-0.109375,84.5,108.5,95.5,115.5
46,0.18099999999999999,-0.032500000000000001,-0.171875,0.2175,0.109375,31.5,108.5,39.5,117.5
47,0.20400000000000001,-0.1605,-0.703125,0.33950000000000002,0.171875,25.5,0.5,41.5,28.5
48,0.34100000000000003,-0.045749999999999985,-0.671875,0.39174999999999999,0.078125,215.5,33.5,229.5,57.5
49,0.218,-0.070250000000000007,-0.671875,0.24224999999999999,0.078125,230.5,33.5,240.5,57.5
50,0.33200000000000002,-0.05924999999999999,-0.671875,0.37825000000000003,0.078125,241.5,33.5,255.5,57.5
51,0.312,-0.061749999999999985,-0.671875,0.37575000000000003,0.078125,302.5,33.5,316.5,57.5
52,0.33500000000000002,-0.051250000000000004,-0.671875,0.38624999999999998,0.078125,14.5,59.5,28.5,83.5
53,0.32200000000000001,-0.039624999999999987,-0.671875,0.36662500000000003,0.078125,43.5,59.5,56.5,83.5
54,0.34100000000000003,-0.040250000000000008,-0.671875,0.39724999999999999,0.078125,73.5,59.5,87.5,83.5
55,0.26600000000000001,-0.064624999999999988,-0.671875,0.34162500000000001,0.078125,207.5,59.5,220.5,83.5
56,0.312,-0.062999999999999987,-0.671875,0.3745,0.078125,260.5,59.5,274.5,83.5
57,0.34100000000000003,-0.048750000000000002,-0.671875,0.38874999999999998,0.078125,275.5,59.5,289.5,83.5
58,0.18099999999999999,-0.032500000000000001,-0.359375,0.2175,0.109375,261.5,84.5,269.5,99.5
59,0.18099999999999999,-0.037031250000000002,-0.359375,0.21296875000000001,0.171875,252.5,84.5,260.5,101.5
60,0.34000000000000002,-0.03262478373179143,-0.546875,0.3736252162682086,0.046875,238.5,84.5,251.5,103.5
61,0.70000000000000007,0.039,-0.453125,0.66400000000000003,-0.046875,296.5,84.5,316.5,97.5
62,0.34100000000000003,-0.021625000000000002,-0.546875,0.38462499999999999,0.046875,142.5,84.5,155.5,103.5
63,0.25800000000000001,-0.075624999999999998,-0.703125,0.330625,0.078125,240.5,0.5,253.5,25.5
64,0.83999999999999997,-0.032124996388908734,-0.671875,0.87412500361109136,0.203125,42.5,0.5,71.5,28.5
65,0.32400000000000001,-0.065875000000000003,-0.671875,0.40287499999999998,0.078125,290.5,59.5,305.5,83.5
66,0.35599999999999998,-0.037249999999999985,-0.671875,0.40024999999999999,0.109375,254.5,0.5,268.5,25.5
67,0.34900000000000003,-0.055374999999999987,-0.703125,0.41337499999999999,0.078125,269.5,0.5,284.5,25.5
68,0.36199999999999999,-0.036749999999999998,-0.703125,0.40075,0.078125,285.5,0.5,299.5,25.5
69,0.309,-0.043999999853517865,-0.671875,0.39350000014648212,0.078125,235.5,59.5,249.5,83.5
70,0.28100000000000003,-0.056125000000000001,-0.671875,0.35012500000000002,0.078125,221.5,59.5,234.5,83.5
71,0.35000000000000003,-0.053874999999999999,-0.703125,0.41487499999999999,0.078125,300.5,0.5,315.5,25.5
72,0.36799999999999999,-0.048374999999999994,-0.671875,0.420375,0.109375,15.5,33.5,30.5,58.5
73,0.185,-0.044958332061767581,-0.671875,0.23629166793823242,0.078125,188.5,59.5,197.5,83.5
74,0.19400000000000001,-0.075249999999999997,-0.671875,0.23725000000000002,0.078125,177.5,59.5,187.5,83.5
75,0.34500000000000003,-0.05849999999999999,-0.671875,0.4415,0.109375,31.5,33.5,47.5,58.5
76,0.28400000000000003,-0.052124999999999984,-0.703125,0.35412500000000002,0.078125,48.5,33.5,61.5,58.5
